Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2007,8,18,9,30,222,551,610,81,916,726,2,6,45.27,0,0.136,0.2,1.24,316,51.47,18,1000
2007,8,18,10,0,362,150,476,84,932,792,2,6,40.6,0,0.136,0.2,1.231,317.6,46.01,19,1000
2007,8,18,10,30,381,246,579,86,943,845,2,6,36.45,0,0.136,0.2,1.253,317.6,46.01,20,1000
2007,8,18,11,0,347,409,690,89,950,885,2,6,33.03,0,0.136,0.2,1.275,317.8,42.75,21,1000
2007,8,18,11,30,352,422,716,90,955,912,2,6,30.62,0,0.136,0.2,1.293,317.8,42.75,21,1000
2007,8,18,12,0,93,952,923,93,952,923,0,6,29.46,0,0.136,0.2,1.312,320.9,40.35,21,1000
2007,8,18,12,30,94,951,920,94,951,920,0,6,29.71,0,0.136,0.2,1.329,320.9,40.34,21,1000
2007,8,18,13,0,110,920,896,110,920,896,0,6,31.34,0,0.136,0.2,1.346,324.4,40.63,22,1000
2007,8,18,13,30,108,912,863,108,912,863,0,6,34.14,0,0.136,0.2,1.369,324.4,40.63,22,1000
2007,8,18,14,0,109,895,816,109,895,816,1,6,37.84,0,0.136,0.2,1.392,325.4,41.11,22,1000
2007,8,18,14,30,245,538,644,106,879,758,2,6,42.2,0,0.136,0.1,1.402,325.4,41.1,22,1000
2007,8,18,15,0,159,695,633,104,854,687,7,6,47.02,0,0.136,0.1,1.412,329.8,41.61,22,1000
2007,8,18,15,30,142,670,553,99,826,607,7,6,52.14,0,0.136,0.1,1.419,329.8,44.26,21,1000
2007,8,18,16,0,122,645,469,94,788,518,8,6,57.47,0,0.136,0.1,1.427,330.5,44.8,21,1000
2007,8,18,16,30,94,652,391,87,740,424,7,6,62.92,0,0.136,0.1,1.434,330.5,47.68,20,1000
2007,8,18,17,0,69,657,311,78,675,326,7,7,68.44,0,0.136,0.1,1.442,323.9,49.17,19,1000
2007,8,18,17,30,61,556,214,66,587,228,8,7,73.98,0,0.136,0.1,1.432,323.9,55.79,18,1000
2007,8,18,18,0,61,213,100,52,451,134,7,8,79.49,0,0.136,0.1,1.424,331.5,65.8,17,1000
2007,8,18,18,30,31,98,39,30,255,53,7,8,84.93,4,0.136,0.1,1.427,331.5,70.2,16,1000
2007,8,18,19,0,0,0,0,0,0,0,7,8,90.27,0,0.136,0.2,1.431,335,75.35,15,1000
2007,8,18,19,30,0,0,0,0,0,0,7,8,95.46,0,0.136,0.2,1.461,335,75.38,15,1000
2007,8,18,20,0,0,0,0,0,0,0,7,8,100.44,0,0.136,0.2,1.491,324.7,76.03,15,1000
2007,8,18,20,30,0,0,0,0,0,0,7,8,105.17,0,0.136,0.2,1.53,324.7,81.18,14,1000
2007,8,18,21,0,0,0,0,0,0,0,7,9,109.58,0,0.136,0.2,1.57,306.7,81.89,14,1000
2007,8,18,21,30,0,0,0,0,0,0,7,8,113.59,0,0.136,0.3,1.617,306.7,81.87,14,1000
2007,8,18,22,0,0,0,0,0,0,0,7,9,117.12,0,0.136,0.4,1.666,306.7,82.02,14,1000
2007,8,18,22,30,0,0,0,0,0,0,7,9,120.07,0,0.136,0.5,1.751,306.7,81.99,14,1000
2007,8,18,23,0,0,0,0,0,0,0,7,8,122.36,0,0.136,0.6,1.837,329.4,76.24,14,1000
2007,8,18,23,30,0,0,0,0,0,0,,8,123.89,1,0.136,0.6,1.948,329.4,76.23,14,1000
2007,8,19,0,0,0,0,0,0,0,0,,8,124.6,1,0.136,0.6,2.061,322.4,75.35,14,1000
2007,8,19,0,30,0,0,0,0,0,0,,8,124.45,1,0.136,0.6,2.132,322.4,75.34,14,1000
2007,8,19,1,0,0,0,0,0,0,0,7,8,123.46,0,0.136,0.7,2.204,302.4,74.49,14,1000
2007,8,19,1,30,0,0,0,0,0,0,3,8,121.67,0,0.136,0.7,2.224,302.4,79.51,14,1000
2007,8,19,2,0,0,0,0,0,0,0,7,8,119.15,0,0.136,0.7,2.244,284.1,78.77,14,1000
2007,8,19,2,30,0,0,0,0,0,0,7,8,116,0,0.136,0.7,2.233,284.1,78.77,14,1000
2007,8,19,3,0,0,0,0,0,0,0,4,8,112.3,0,0.136,0.7,2.222,281.2,78.72,14,1000
2007,8,19,3,30,0,0,0,0,0,0,7,8,108.15,0,0.136,0.7,2.227,281.2,78.73,13,1000
2007,8,19,4,0,0,0,0,0,0,0,7,8,103.62,0,0.136,0.7,2.233,280.2,78.88,13,1000
2007,8,19,4,30,0,0,0,0,0,0,0,8,98.8,0,0.136,0.7,2.244,280.2,84.27,13,1000
2007,8,19,5,0,0,0,0,0,0,0,0,8,93.75,0,0.136,0.7,2.256,263.5,85.55,13,1000
2007,8,19,5,30,11,0,11,10,46,12,7,8,88.51,4,0.136,0.3,2.25,263.5,80.08,14,1000
2007,8,19,6,0,42,225,69,42,246,71,7,9,83.14,3,0.136,0.1,2.245,244.9,78.42,15,1000
2007,8,19,6,30,56,436,149,67,405,153,7,9,77.67,0,0.136,0,2.242,244.9,73.48,16,1000
2007,8,19,7,0,94,389,213,86,517,245,7,8,72.15,0,0.136,0,2.24,191.3,60.99,18,1000
2007,8,19,7,30,132,386,285,101,601,339,8,8,66.63,0,0.136,0,2.228,191.3,57.22,19,1000
2007,8,19,8,0,157,452,376,113,662,433,8,7,61.14,0,0.136,0,2.217,205.3,50.79,20,1000
2007,8,19,8,30,210,394,432,123,710,523,7,7,55.73,0,0.136,0,2.226,205.3,50.77,20,1000
2007,8,19,9,0,160,643,570,133,741,605,7,7,50.48,0,0.136,0,2.235,222.6,46.73,21,1000
2007,8,19,9,30,287,379,553,140,769,679,4,7,45.47,0,0.136,0,2.267,222.6,46.72,21,1000
2007,8,19,10,0,357,218,522,162,758,736,4,7,40.82,0,0.136,0,2.3,232.7,43.48,22,1000
2007,8,19,10,30,379,248,578,167,774,788,7,7,36.7,0,0.136,0,2.347,232.7,43.47,22,1000
2007,8,19,11,0,383,319,650,179,771,824,8,7,33.31,0,0.136,0.1,2.395,242.2,40.85,22,1000
2007,8,19,11,30,401,303,661,182,778,850,7,7,30.92,0,0.136,0.1,2.429,242.2,40.85,22,1000
2007,8,19,12,0,359,417,721,195,762,857,8,7,29.78,0,0.136,0.1,2.463,248.8,41.25,22,1000
2007,8,19,12,30,412,280,654,195,761,854,8,7,30.04,0,0.136,0.1,2.458,248.8,41.24,22,1000
2007,8,19,13,0,414,224,605,199,747,835,7,7,31.66,0,0.136,0.1,2.453,253.6,41.79,23,1000
2007,8,19,13,30,401,198,565,196,738,805,7,7,34.45,0,0.136,0.1,2.437,253.6,41.77,23,1000
2007,8,19,14,0,375,215,545,188,728,761,7,7,38.15,0,0.136,0.1,2.422,273,42.5,23,1000
2007,8,19,14,30,305,390,593,183,708,705,8,7,42.49,0,0.136,0,2.399,273,42.49,22,1000
2007,8,19,15,0,212,546,583,170,692,639,7,7,47.29,0,0.136,0,2.377,309.4,42.94,22,1000
2007,8,19,15,30,159,615,535,161,658,562,8,7,52.41,0,0.136,0,2.371,309.4,45.66,22,1000
2007,8,19,16,0,195,395,406,151,610,477,7,8,57.73,0,0.136,0.1,2.366,336.5,47.75,22,1000
2007,8,19,16,30,145,443,345,137,554,386,8,8,63.18,0,0.136,0.1,2.366,336.5,50.81,21,1000
2007,8,19,17,0,138,344,263,118,485,294,8,9,68.7,3,0.136,0.1,2.367,335.4,54.89,21,1000
2007,8,19,17,30,96,234,160,95,391,202,8,9,74.23,0,0.136,0.1,2.362,335.4,58.42,20,1000
2007,8,19,18,0,69,129,92,66,277,116,7,11,79.75,4,0.136,0.1,2.358,258.4,67.77,19,1000
2007,8,19,18,30,29,44,33,31,121,41,7,11,85.19,4,0.136,0.1,2.36,258.4,72.22,18,1000
2007,8,19,19,0,0,0,0,0,0,0,7,10,90.53,0,0.136,0.1,2.362,316.6,69.46,17,1000
2007,8,19,19,30,0,0,0,0,0,0,7,10,95.73,0,0.136,0.1,2.379,316.6,74.05,16,1000
2007,8,19,20,0,0,0,0,0,0,0,7,10,100.72,0,0.136,0.2,2.397,48.5,75.14,16,1000
2007,8,19,20,30,0,0,0,0,0,0,7,10,105.46,0,0.136,0.2,2.413,48.5,80.14,16,1000
2007,8,19,21,0,0,0,0,0,0,0,7,10,109.88,0,0.136,0.3,2.43,66,81.21,16,1000
2007,8,19,21,30,0,0,0,0,0,0,7,10,113.9,0,0.136,0.3,2.44,66,81.22,15,1000
2007,8,19,22,0,0,0,0,0,0,0,7,11,117.44,0,0.136,0.3,2.451,64.7,82.57,15,1000
2007,8,19,22,30,0,0,0,0,0,0,7,11,120.4,0,0.136,0.3,2.458,64.7,88.11,15,1000
2007,8,19,23,0,0,0,0,0,0,0,7,11,122.69,0,0.136,0.3,2.465,66.6,88.74,15,1000
2007,8,19,23,30,0,0,0,0,0,0,,11,124.22,1,0.136,0.2,2.461,66.6,88.73,14,1000
2007,8,20,0,0,0,0,0,0,0,0,,11,124.93,1,0.136,0.1,2.458,77.5,88.59,14,1000
2007,8,20,0,30,0,0,0,0,0,0,,11,124.78,1,0.136,0.1,2.469,77.5,94.57,14,1000
2007,8,20,1,0,0,0,0,0,0,0,7,11,123.77,0,0.136,0.1,2.481,78.4,94.59,14,1000
2007,8,20,1,30,0,0,0,0,0,0,8,11,121.97,0,0.136,0.1,2.503,78.4,94.59,14,1000
2007,8,20,2,0,0,0,0,0,0,0,7,11,119.43,0,0.136,0.1,2.526,73.5,94.5,14,1000
2007,8,20,2,30,0,0,0,0,0,0,7,11,116.26,0,0.136,0.1,2.543,73.5,94.51,13,1000
2007,8,20,3,0,0,0,0,0,0,0,7,11,112.54,0,0.136,0.1,2.56,72.7,94.07,13,1000
2007,8,20,3,30,0,0,0,0,0,0,8,11,108.38,0,0.136,0.1,2.574,72.7,100,13,1000
2007,8,20,4,0,0,0,0,0,0,0,4,10,103.84,0,0.136,0.1,2.588,76,99.78,13,1000
2007,8,20,4,30,0,0,0,0,0,0,4,10,99.01,0,0.136,0.1,2.613,76,99.8,13,1000
2007,8,20,5,0,0,0,0,0,0,0,4,10,93.94,0,0.136,0.1,2.639,80,99.07,13,1000
2007,8,20,5,30,3,0,3,8,28,9,8,10,88.69,4,0.136,0.1,2.678,80,99.09,13,1000
2007,8,20,6,0,27,0,27,43,185,65,4,10,83.31,0,0.136,0.1,2.718,89,92.02,14,1000
2007,8,20,6,30,9,0,9,74,330,144,7,10,77.84,0,0.136,0.1,2.758,89,92.02,14,1000
2007,8,20,7,0,75,0,75,98,442,232,4,10,72.33,0,0.136,0.1,2.798,102.4,84.1,15,1000
2007,8,20,7,30,160,135,213,116,526,324,4,10,66.8,0,0.136,0.1,2.825,102.4,78.81,15,1000
2007,8,20,8,0,193,57,221,130,594,416,8,9,61.31,0,0.136,0.1,2.852,107.8,71.57,16,1000
2007,8,20,8,30,123,0,123,142,644,504,4,9,55.91,0,0.136,0.1,2.877,107.8,71.56,17,1000
2007,8,20,9,0,157,0,157,155,677,584,4,9,50.67,0,0.136,0.1,2.903,110.6,66.11,18,1000
2007,8,20,9,30,263,25,281,163,707,657,8,9,45.68,0,0.136,0.1,2.941,110.6,62.04,18,1000
2007,8,20,10,0,262,17,275,169,731,720,6,9,41.05,0,0.136,0.1,2.98,109.3,58.65,19,1000
2007,8,20,10,30,352,55,396,173,748,771,7,9,36.95,0,0.136,0.1,3.061,109.3,58.66,19,1000
2007,8,20,11,0,329,30,354,185,745,806,8,10,33.58,0,0.136,0.1,3.142,100,60.87,20,1000
2007,8,20,11,30,417,117,518,188,751,830,7,10,31.22,0,0.136,0.1,3.253,100,60.87,19,1000
2007,8,20,12,0,294,18,310,192,747,839,7,11,30.1,0,0.136,0.1,3.364,90.8,63.69,19,1000
2007,8,20,12,30,238,11,247,192,745,835,6,11,30.37,0,0.136,0.1,3.474,90.8,67.8,19,1000
2007,8,20,13,0,283,16,297,199,725,814,7,11,31.99,0,0.136,0.1,3.584,80.8,70.36,19,1000
2007,8,20,13,30,293,20,309,196,714,782,6,11,34.77,0,0.136,0.1,3.69,80.8,74.95,18,1000
2007,8,20,14,0,159,2,161,204,675,733,7,12,38.45,0,0.136,0.1,3.796,82,78.41,18,1000
2007,8,20,14,30,146,0,146,197,653,677,7,12,42.78,0,0.136,0.1,3.864,82,83.59,17,1000
2007,8,20,15,0,183,4,186,197,606,607,7,12,47.57,0,0.136,0.1,3.933,81.8,87.48,17,1000
2007,8,20,15,30,136,0,136,186,570,532,8,12,52.68,0,0.136,0.1,3.95,81.8,87.49,16,1000
2007,8,20,16,0,177,10,183,171,525,449,8,13,57.99,0,0.136,0.1,3.969,81.3,90.83,16,1000
2007,8,20,16,30,112,0,112,153,468,362,7,13,63.44,0,0.136,0.1,3.973,81.3,96.88,16,1000
2007,8,20,17,0,92,0,92,131,395,273,6,13,68.95,0,0.136,0.1,3.978,86.4,99.82,16,1000
2007,8,20,17,30,43,0,43,103,304,185,6,13,74.49,0,0.136,0.1,3.981,86.4,100,15,1000
2007,8,20,18,0,24,0,24,68,201,103,6,13,80.01,4,0.136,0.1,3.984,93.4,100,15,1000
2007,8,20,18,30,7,0,7,28,73,34,6,13,85.46,4,0.136,0.1,3.989,93.4,100,15,1000
2007,8,20,19,0,0,0,0,0,0,0,6,13,90.8,0,0.126,0.1,3.995,94.2,100,15,1000
2007,8,20,19,30,0,0,0,0,0,0,6,13,96.01,0,0.126,0.1,3.973,94.2,100,15,1000
2007,8,20,20,0,0,0,0,0,0,0,6,13,101.01,0,0.126,0.1,3.952,97.3,100,15,1000
2007,8,20,20,30,0,0,0,0,0,0,7,13,105.76,0,0.126,0.1,3.904,97.3,100,14,1000
2007,8,20,21,0,0,0,0,0,0,0,6,13,110.18,0,0.126,0.1,3.857,103.8,100,14,1000
2007,8,20,21,30,0,0,0,0,0,0,7,11,114.21,0,0.126,0.1,3.82,103.8,100,14,1000
2007,8,20,22,0,0,0,0,0,0,0,7,11,117.76,0,0.126,0.1,3.783,110,100,14,1000
2007,8,20,22,30,0,0,0,0,0,0,7,11,120.73,0,0.126,0.1,3.745,110,100,14,1000
2007,8,20,23,0,0,0,0,0,0,0,,11,123.02,1,0.126,0.1,3.707,115.8,100,14,1000
2007,8,20,23,30,0,0,0,0,0,0,,11,124.56,1,0.126,0.1,3.685,115.8,100,14,1000
2007,8,21,0,0,0,0,0,0,0,0,,11,125.26,1,0.126,0.1,3.664,116.5,100,14,1000
2007,8,21,0,30,0,0,0,0,0,0,,11,125.1,1,0.126,0.1,3.684,116.5,100,13,1000
2007,8,21,1,0,0,0,0,0,0,0,4,11,124.09,0,0.126,0.2,3.705,118.5,100,13,1000
2007,8,21,1,30,0,0,0,0,0,0,4,11,122.27,0,0.126,0.1,3.751,118.5,100,13,1000
2007,8,21,2,0,0,0,0,0,0,0,4,11,119.71,0,0.126,0.1,3.797,118.8,100,13,1000
2007,8,21,2,30,0,0,0,0,0,0,4,11,116.52,0,0.126,0.1,3.852,118.8,100,13,1000
2007,8,21,3,0,0,0,0,0,0,0,4,11,112.79,0,0.126,0.1,3.907,119,100,13,1000
2007,8,21,3,30,0,0,0,0,0,0,4,11,108.61,0,0.126,0.1,3.942,119,100,13,1000
2007,8,21,4,0,0,0,0,0,0,0,7,11,104.05,0,0.126,0.1,3.978,120.5,100,13,1000
2007,8,21,4,30,0,0,0,0,0,0,7,11,99.21,0,0.126,0.1,3.997,120.5,100,13,1000
2007,8,21,5,0,0,0,0,0,0,0,6,11,94.13,0,0.126,0.1,4.017,121.6,100,13,1000
2007,8,21,5,30,1,0,1,7,18,7,6,11,88.88,4,0.126,0.1,4.043,121.6,100,13,1000
2007,8,21,6,0,9,0,9,42,164,60,6,11,83.49,0,0.126,0.1,4.069,120.7,100,13,1000
2007,8,21,6,30,26,0,26,72,310,137,6,11,78.02,0,0.126,0.1,4.119,120.7,100,13,1000
2007,8,21,7,0,34,0,34,96,421,223,6,11,72.5,0,0.126,0.1,4.17,116.7,100,14,1000
2007,8,21,7,30,58,0,58,114,507,313,6,11,66.97,0,0.126,0.1,4.226,116.7,100,14,1000
2007,8,21,8,0,47,0,47,132,563,401,6,13,61.49,0,0.126,0.1,4.282,129.1,100,14,1000
2007,8,21,8,30,110,0,110,144,614,487,6,13,56.1,0,0.126,0.1,4.311,129.1,100,14,1000
2007,8,21,9,0,223,17,234,153,657,568,7,13,50.87,0,0.126,0.1,4.34,134.4,100,15,1000
2007,8,21,9,30,116,0,116,161,688,640,4,13,45.89,0,0.126,0.1,4.363,134.4,100,15,1000
2007,8,21,10,0,243,13,253,169,708,701,8,13,41.28,0,0.126,0.2,4.386,135.7,96.12,15,1000
2007,8,21,10,30,133,0,133,174,726,752,4,13,37.2,0,0.126,0.2,4.408,135.7,96.11,15,1000
2007,8,21,11,0,127,0,127,186,724,787,4,13,33.87,0,0.126,0.2,4.431,135.8,95.48,16,1000
2007,8,21,11,30,49,0,49,188,731,812,7,13,31.53,0,0.126,0.2,4.449,135.8,95.47,16,1000
2007,8,21,12,0,301,19,318,185,742,825,8,13,30.43,0,0.126,0.2,4.468,135.4,89.07,17,1000
2007,8,21,12,30,380,51,425,184,741,822,7,13,30.71,0,0.126,0.2,4.468,135.4,89.06,17,1000
2007,8,21,13,0,385,64,440,169,758,810,7,13,32.33,0,0.126,0.2,4.468,136.2,88.86,17,1000
2007,8,21,13,30,343,41,377,167,749,780,7,13,35.1,0,0.126,0.2,4.445,136.2,88.85,17,1000
2007,8,21,14,0,226,10,234,162,736,737,7,13,38.76,0,0.126,0.2,4.423,138,83.55,17,1000
2007,8,21,14,30,219,9,226,157,717,681,3,13,43.08,0,0.126,0.2,4.402,138,83.55,17,1000
2007,8,21,15,0,190,5,194,152,689,614,3,13,47.86,0,0.126,0.2,4.382,142.6,83.93,17,1000
2007,8,21,15,30,145,0,145,144,655,538,3,13,52.95,0,0.126,0.1,4.358,142.6,89.47,17,1000
2007,8,21,16,0,84,0,84,137,602,454,3,13,58.26,0,0.126,0.1,4.335,143.2,89.93,17,1000
2007,8,21,16,30,30,0,30,124,545,366,3,13,63.7,0,0.126,0.1,4.282,143.2,89.92,16,1000
2007,8,21,17,0,46,0,46,112,456,274,3,13,69.22,0,0.126,0.1,4.229,140.4,90.44,16,1000
2007,8,21,17,30,47,0,47,91,359,185,3,13,74.76,0,0.126,0.1,4.181,140.4,96.44,16,1000
2007,8,21,18,0,26,0,26,64,224,102,3,13,80.27,4,0.126,0.1,4.134,136.8,96.49,16,1000
2007,8,21,18,30,8,0,8,27,77,33,3,13,85.73,4,0.126,0.1,4.122,136.8,100,15,1000
2007,8,21,19,0,0,0,0,0,0,0,3,13,91.08,0,0.126,0.1,4.111,134.6,100,15,1000
2007,8,21,19,30,0,0,0,0,0,0,3,13,96.29,0,0.126,0.1,4.105,134.6,100,15,1000
2007,8,21,20,0,0,0,0,0,0,0,3,13,101.3,0,0.126,0.1,4.1,136.2,100,15,1000
2007,8,21,20,30,0,0,0,0,0,0,3,13,106.05,0,0.126,0.1,4.093,136.2,100,14,1000
2007,8,21,21,0,0,0,0,0,0,0,3,13,110.49,0,0.126,0.1,4.088,141,100,14,1000
2007,8,21,21,30,0,0,0,0,0,0,3,13,114.53,0,0.126,0.1,4.089,141,100,14,1000
2007,8,21,22,0,0,0,0,0,0,0,1,13,118.08,0,0.126,0.1,4.091,145,100,14,1000
2007,8,21,22,30,0,0,0,0,0,0,1,11,121.06,0,0.126,0.1,4.09,145,100,14,1000
2007,8,21,23,0,0,0,0,0,0,0,,11,123.36,1,0.126,0.1,4.089,147.5,100,14,1000
2007,8,21,23,30,0,0,0,0,0,0,,11,124.89,1,0.126,0.1,4.074,147.5,100,14,1000
2007,8,22,0,0,0,0,0,0,0,0,,11,125.59,1,0.126,0.1,4.059,147.9,100,14,1000
2007,8,22,0,30,0,0,0,0,0,0,,11,125.43,1,0.126,0.1,4.043,147.9,100,14,1000
2007,8,22,1,0,0,0,0,0,0,0,0,11,124.4,0,0.126,0.1,4.027,150.1,100,14,1000
2007,8,22,1,30,0,0,0,0,0,0,1,11,122.57,0,0.126,0.1,4.017,150.1,100,13,1000
2007,8,22,2,0,0,0,0,0,0,0,1,11,120,0,0.126,0.1,4.008,148.9,100,13,1000
2007,8,22,2,30,0,0,0,0,0,0,1,11,116.79,0,0.126,0.1,4.013,148.9,100,13,1000
2007,8,22,3,0,0,0,0,0,0,0,1,11,113.04,0,0.126,0.1,4.018,148.7,100,13,1000
2007,8,22,3,30,0,0,0,0,0,0,1,11,108.84,0,0.126,0.1,4.026,148.7,100,13,1000
2007,8,22,4,0,0,0,0,0,0,0,1,11,104.27,0,0.126,0.1,4.035,149.7,100,13,1000
2007,8,22,4,30,0,0,0,0,0,0,1,11,99.41,0,0.126,0.1,4.038,149.7,100,13,1000
2007,8,22,5,0,0,0,0,0,0,0,1,11,94.33,0,0.126,0.1,4.043,153.3,100,13,1000
2007,8,22,5,30,0,0,0,0,0,0,1,11,89.06,0,0.126,0.1,4.042,153.3,100,13,1000
2007,8,22,6,0,4,0,4,40,182,60,3,11,83.67,0,0.126,0.1,4.042,157.6,100,13,1000
2007,8,22,6,30,14,0,14,67,339,137,3,11,78.19,0,0.126,0.1,4.026,157.6,100,13,1000
2007,8,22,7,0,12,0,12,89,452,224,3,12,72.67,0,0.126,0.1,4.011,162.9,99.53,14,1000
2007,8,22,7,30,47,0,47,105,540,315,3,12,67.15,0,0.126,0.1,3.977,162.9,99.5,15,1000
2007,8,22,8,0,76,0,76,120,602,406,3,13,61.67,0,0.126,0.1,3.944,165.5,96.67,16,1000
2007,8,22,8,30,79,0,79,130,653,493,3,13,56.28,0,0.126,0.1,3.937,165.5,90.63,17,1000
2007,8,22,9,0,98,0,98,137,696,575,3,13,51.07,0,0.126,0.1,3.931,171.5,87.79,18,1000
2007,8,22,9,30,166,2,168,144,725,647,3,13,46.1,0,0.126,0.1,3.98,171.5,82.4,19,1000
2007,8,22,10,0,182,4,186,148,749,710,3,14,41.51,0,0.126,0.1,4.03,177.5,74.73,20,1000
2007,8,22,10,30,360,69,415,152,766,761,8,14,37.46,0,0.126,0.1,4.091,177.5,70.24,21,1000
2007,8,22,11,0,391,89,465,153,781,800,7,15,34.15,0,0.126,0.1,4.152,178.5,68.84,22,1000
2007,8,22,11,30,392,69,451,155,788,825,7,15,31.84,0,0.126,0.1,4.177,178.5,68.82,23,1000
2007,8,22,12,0,378,50,422,152,797,837,8,15,30.76,0,0.126,0.1,4.203,173.9,67.42,24,1000
2007,8,22,12,30,423,186,582,151,796,834,8,15,31.05,0,0.126,0.1,4.222,173.9,67.4,24,1000
2007,8,22,13,0,363,46,402,162,773,812,8,16,32.67,0,0.126,0.1,4.242,170.6,65.44,25,1000
2007,8,22,13,30,306,24,326,159,763,781,7,16,35.43,0,0.126,0.1,4.289,170.6,65.42,25,1000
2007,8,22,14,0,366,102,446,155,749,737,8,16,39.08,0,0.126,0.1,4.337,170.1,62.96,25,1000
2007,8,22,14,30,315,57,357,150,728,680,7,16,43.38,0,0.126,0.1,4.423,170.1,66.85,25,1000
2007,8,22,15,0,307,175,425,146,696,611,7,16,48.15,0,0.126,0.1,4.511,171.4,67.94,25,1000
2007,8,22,15,30,267,181,376,139,662,535,7,16,53.23,0,0.126,0.1,4.589,171.4,67.94,24,1000
2007,8,22,16,0,226,157,308,133,605,449,7,16,58.53,0,0.126,0.1,4.668,171.4,68.82,24,1000
2007,8,22,16,30,173,52,196,121,548,361,3,16,63.97,0,0.126,0.1,4.721,171.4,73.12,23,1000
2007,8,22,17,0,31,0,31,109,457,269,3,17,69.48,0,0.126,0.1,4.775,169.4,74.06,23,1000
2007,8,22,17,30,20,0,20,88,359,180,3,17,75.02,4,0.126,0.1,4.803,169.4,78.73,22,1000
2007,8,22,18,0,11,0,11,61,217,97,7,17,80.54,4,0.126,0.1,4.831,160.4,84.91,21,1000
2007,8,22,18,30,3,0,3,25,72,30,7,17,86,4,0.126,0.1,4.827,160.4,90.35,20,1000
2007,8,22,19,0,0,0,0,0,0,0,7,17,91.36,0,0.126,0.1,4.823,155.2,88.95,20,1000
2007,8,22,19,30,0,0,0,0,0,0,4,17,96.57,0,0.126,0.1,4.811,155.2,94.68,20,1000
2007,8,22,20,0,0,0,0,0,0,0,4,17,101.59,0,0.126,0.1,4.8,153.7,93.97,20,1000
2007,8,22,20,30,0,0,0,0,0,0,4,17,106.35,0,0.126,0.1,4.779,153.7,100,19,1000
2007,8,22,21,0,0,0,0,0,0,0,4,16,110.8,0,0.126,0.1,4.759,157.2,99.63,19,1000
2007,8,22,21,30,0,0,0,0,0,0,3,16,114.85,0,0.126,0.1,4.72,157.2,99.62,18,1000
2007,8,22,22,0,0,0,0,0,0,0,3,16,118.41,0,0.126,0.1,4.682,161.4,99,18,1000
2007,8,22,22,30,0,0,0,0,0,0,3,16,121.4,0,0.126,0.1,4.632,161.4,98.98,18,1000
2007,8,22,23,0,0,0,0,0,0,0,,16,123.7,1,0.126,0.1,4.582,164.6,98.19,18,1000
2007,8,22,23,30,0,0,0,0,0,0,,16,125.24,1,0.126,0.1,4.528,164.6,100,18,1000
2007,8,23,0,0,0,0,0,0,0,0,,16,125.93,1,0.126,0.1,4.474,168.2,100,18,1000
2007,8,23,0,30,0,0,0,0,0,0,,16,125.76,1,0.126,0.1,4.41,168.2,100,18,1000
2007,8,23,1,0,0,0,0,0,0,0,3,16,124.72,0,0.126,0.1,4.347,171.7,100,18,1000
2007,8,23,1,30,0,0,0,0,0,0,1,16,122.87,0,0.126,0.1,4.267,171.7,100,17,1000
2007,8,23,2,0,0,0,0,0,0,0,1,16,120.28,0,0.126,0.1,4.187,168.8,100,17,1000
2007,8,23,2,30,0,0,0,0,0,0,0,16,117.05,0,0.126,0.1,4.123,168.8,100,17,1000
2007,8,23,3,0,0,0,0,0,0,0,0,16,113.28,0,0.126,0.1,4.059,165.1,100,17,1000
2007,8,23,3,30,0,0,0,0,0,0,1,16,109.07,0,0.126,0.1,4.067,165.1,100,17,1000
2007,8,23,4,0,0,0,0,0,0,0,1,15,104.49,0,0.126,0.1,4.074,166.5,99.82,17,1000
2007,8,23,4,30,0,0,0,0,0,0,1,15,99.62,0,0.126,0.1,4.125,166.5,99.83,17,1000
2007,8,23,5,0,0,0,0,0,0,0,1,15,94.52,0,0.126,0.1,4.177,169.6,99.39,17,1000
2007,8,23,5,30,0,0,0,0,0,0,1,15,89.25,0,0.126,0.1,4.249,169.6,99.41,17,1000
2007,8,23,6,0,24,0,24,41,111,53,7,16,83.85,4,0.126,0.1,4.322,174.8,93.94,18,1000
2007,8,23,6,30,57,0,57,78,242,127,3,16,78.37,4,0.126,0.1,4.411,174.8,93.95,19,1000
2007,8,23,7,0,95,0,95,110,341,210,3,16,72.85,0,0.126,0.1,4.501,180.4,91.68,20,1000
2007,8,23,7,30,131,8,135,134,427,299,4,16,67.32,0,0.126,0.1,4.569,180.4,86.14,21,1000
2007,8,23,8,0,193,67,225,152,497,387,4,17,61.85,0,0.126,0.1,4.637,180.8,86.76,22,1000
2007,8,23,8,30,242,168,335,167,551,472,8,17,56.47,0,0.126,0.1,4.665,180.8,81.58,23,1000
2007,8,23,9,0,266,299,453,170,615,555,8,18,51.27,0,0.126,0.1,4.694,179,81.26,24,1000
2007,8,23,9,30,308,272,497,179,647,626,7,18,46.32,0,0.126,0.1,4.724,179,76.47,25,1000
2007,8,23,10,0,355,153,470,205,639,682,6,19,41.75,0,0.126,0.1,4.755,179.6,71.28,26,1000
2007,8,23,10,30,377,231,560,211,658,732,7,19,37.72,0,0.126,0.1,4.793,179.6,71.26,27,1000
